"","DBN","School Name","Total Enrollment","Economic Need Index","% Male","% Black","% White","% Students with Disabilities","% Poverty","GT1","GT2","GT3","GT4","GT5","GTK","GE1","GE2","GE3","GE4","GE5","GE6","GE7","GE8","GEK","ICT1","ICT2","ICT3","ICT4","ICT5","ICT6","ICT7","ICT8","ICTK","ICTGT1","ICTGT2","ICTGT3","ICTGT4","ICTGT5","ICTGTK","SC121","SC1211","SC151","SC611","SC811","middle_levels","elementary_levels","self_contained","gifted","self_contained_and_gifted","school_type","class_option","borough","% Attendance","% Chronically Absent","Year"
"900","27Q146","P.S. 146 Howard Beach",678,0.32,0.485,0.021,0.54,0.226,0.475,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","93.6","19.8","2017-18"
"901","27Q155","P.S. 155",520,0.658,0.5,0.225,0.021,0.138,0.923,0,0,0,0,0,0,2,2,3,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.1","18.1","2017-18"
"902","27Q183","P.S. 183 Dr. Richard R. Green",525,0.913,0.537,0.558,0.055,0.356,0.928,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","89.0","44.3","2017-18"
"903","27Q197","P.S. 197 The Ocean School",498,0.886,0.546,0.454,0.046,0.245,0.96,0,0,0,0,0,0,2,2,2,1,2,0,0,0,2,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.4","30.5","2017-18"
"904","27Q202","J.H.S. 202 Robert H. Goddard",1097,0.702,0.496,0.074,0.068,0.151,0.812,0,0,0,0,0,0,0,0,0,0,0,9,8,9,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens","94.6","14.8","2017-18"
"905","27Q207","P.S. 207 Rockwood Park",680,0.178,0.51,0.013,0.759,0.2,0.356,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,2,3,2,2,3,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","94.2","13.1","2017-18"
"906","27Q210","J.H.S. 210 Elizabeth Blackwell",1880,0.775,0.529,0.051,0.036,0.166,0.857,0,0,0,0,0,0,0,0,0,0,0,15,16,16,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,4,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.1","28.0","2017-18"
"907","27Q223","P.S. 223 Lyndon B. Johnson",559,0.76,0.565,0.61,0.007,0.225,0.936,0,0,0,0,0,0,4,4,3,3,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.2","29.1","2017-18"
"908","27Q226","J.H.S. 226 Virgil I. Grissom",916,0.711,0.516,0.382,0.019,0.209,0.91,0,0,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.1","26.8","2017-18"
"909","27Q232","P.S. 232 Lindenwood",970,0.499,0.509,0.085,0.334,0.196,0.627,0,0,0,0,1,0,3,4,3,3,3,4,2,3,3,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Queens","94.4","16.1","2017-18"
"910","27Q253","P.S. 253",562,0.874,0.486,0.315,0.014,0.244,0.972,0,0,0,0,0,0,3,3,2,2,3,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.9","27.3","2017-18"
"911","27Q254","P.S. 254 - The Rosa Parks School",648,0.694,0.528,0.035,0.083,0.142,0.815,0,0,0,0,0,0,2,2,2,3,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.9","18.0","2017-18"
"912","27Q262","Channel View School for Research",888,0.649,0.466,0.429,0.12,0.131,0.736,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","90.6","31.9","2017-18"
"913","27Q273","P.S. 273",340,0.727,0.559,0.05,0.029,0.191,0.932,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.0","22.8","2017-18"
"914","27Q282","Knowledge and Power Preparatory Academy VI",264,0.756,0.489,0.5,0.023,0.163,0.852,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","97.0","3.0","2017-18"
"915","27Q297","Hawtree Creek Middle School",366,0.643,0.511,0.347,0.016,0.205,0.921,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.9","22.5","2017-18"
"916","27Q306","New York City Academy for Discovery",417,0.676,0.532,0.05,0.038,0.192,0.835,0,0,0,0,0,0,1,1,1,1,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.3","25.6","2017-18"
"917","27Q309","Academy of Medical Technology: A College Board Sch",639,0.808,0.509,0.432,0.039,0.156,0.8,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","87.3","41.1","2017-18"
"918","27Q316","Queens Explorers Elementary School",386,0.625,0.479,0.067,0.117,0.127,0.764,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.4","25.2","2017-18"
"919","27Q317","Waterside Children's Studio School",503,0.668,0.491,0.239,0.223,0.201,0.74,0,0,0,0,0,0,1,2,2,2,2,0,0,0,2,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.6","22.5","2017-18"
"920","27Q318","Waterside School For Leadership",228,0.775,0.504,0.509,0.083,0.272,0.912,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.2","37.9","2017-18"
"921","27Q319","Village Academy",359,0.833,0.532,0.563,0.022,0.22,0.836,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.0","30.3","2017-18"
"922","27Q323","Scholars' Academy",1376,0.346,0.427,0.168,0.42,0.113,0.481,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","95.8","8.1","2017-18"
"923","27Q333","Goldie Maple Academy",428,0.706,0.463,0.699,0.021,0.072,0.797,0,0,0,0,0,0,3,2,2,2,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","94.3","16.8","2017-18"
"924","27Q362","Wave Preparatory Elementary School",554,0.833,0.48,0.386,0.005,0.177,0.903,0,0,0,0,0,0,2,2,1,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.3","25.2","2017-18"
"925","27Q377","P.S. 377",141,0.571,0.589,0.099,0.064,0.156,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"gifted","SC","Queens","86.7","56.6","2017-18"
"926","28Q008","J.H.S. 008 Richard S. Grossley",339,0.8,0.507,0.448,0.009,0.201,0.906,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.8","34.8","2017-18"
"927","28Q040","P.S. 040 Samuel Huntington",458,0.864,0.478,0.572,0.05,0.277,0.939,0,0,0,0,0,0,2,2,2,2,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","90.7","40.3","2017-18"
"928","28Q048","P.S. 048 William Wordsworth",601,0.849,0.526,0.542,0.015,0.26,0.908,0,0,0,0,0,0,2,2,2,2,1,0,0,0,3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.1","29.6","2017-18"
"929","28Q050","P.S. 050 Talfourd Lawn Elementary School",797,0.777,0.526,0.189,0.023,0.187,0.952,0,0,0,0,0,0,4,2,3,3,3,0,0,0,4,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.1","23.0","2017-18"
"930","28Q054","P.S. 054 Hillside",565,0.836,0.504,0.071,0.012,0.166,0.805,0,0,0,0,0,0,2,2,3,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.5","27.5","2017-18"
"931","28Q055","P.S. 055 Maure",513,0.725,0.495,0.08,0.018,0.185,0.832,0,0,0,0,0,0,1,2,1,2,2,0,0,0,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.7","27.5","2017-18"
"932","28Q072","Catherine & Count Basie Middle School 72",375,0.76,0.528,0.685,0.021,0.288,0.821,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.3","35.3","2017-18"
"933","28Q080","PS 80  The Thurgood Marshall Magnet School of Mult",523,0.635,0.486,0.845,0.011,0.241,0.782,0,0,0,0,0,0,2,1,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.1","29.1","2017-18"
"934","28Q082","P.S. 082 Hammond",656,0.86,0.517,0.063,0.012,0.175,0.814,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.6","15.9","2017-18"
"935","28Q086","P.S. Q086",944,0.831,0.494,0.078,0.043,0.176,0.798,0,0,0,0,0,0,3,3,4,4,3,0,0,0,4,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.7","27.2","2017-18"
"936","28Q099","P.S. 099 Kew Gardens",785,0.573,0.522,0.062,0.288,0.217,0.674,0,0,0,0,0,0,3,2,3,3,3,2,0,0,4,1,2,1,1,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","94.5","14.9","2017-18"
"937","28Q101","P.S. 101 School in the Gardens",654,0.155,0.474,0.031,0.44,0.15,0.188,0,0,0,0,0,0,3,3,3,2,2,0,0,0,3,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"K to 8","no option","Queens","95.2","10.8","2017-18"
"938","28Q117","P.S. 117 J. Keld / Briarwood School",1016,0.659,0.519,0.096,0.16,0.179,0.601,0,0,0,0,0,0,4,4,5,4,4,0,0,0,4,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.3","28.5","2017-18"
"939","28Q121","P.S. 121 Queens",928,0.612,0.519,0.166,0.024,0.129,0.828,1,1,1,1,1,1,3,3,3,3,2,0,0,0,4,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","92.7","26.9","2017-18"
"940","28Q139","P.S. 139 Rego Park",750,0.564,0.531,0.015,0.383,0.177,0.632,0,0,0,0,0,0,3,3,3,3,4,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.6","14.9","2017-18"
"941","28Q140","P.S. 140 Edward K Ellington",473,0.785,0.505,0.67,0.017,0.207,0.913,0,0,0,0,0,0,2,2,2,2,1,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","90.0","43.5","2017-18"
"942","28Q144","P.S. 144 Col Jeromus Remsen",893,0.211,0.53,0.012,0.357,0.135,0.219,1,1,1,1,1,1,3,3,2,2,3,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","95.1","11.3","2017-18"
"943","28Q157","J.H.S. 157 Stephen A. Halsey",1636,0.448,0.501,0.081,0.405,0.145,0.551,0,0,0,0,0,0,0,0,0,0,0,13,12,13,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,1,7,1,0,0,1,0,1,0,0,"Middle","SC","Queens","94.9","15.3","2017-18"
"944","28Q160","P.S. 160 Walter Francis Bishop",659,0.775,0.552,0.484,0.012,0.205,0.859,0,0,0,0,0,0,3,3,2,3,3,0,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","90.3","41.1","2017-18"
"945","28Q161","P.S. 161 Arthur Ashe School",708,0.729,0.516,0.059,0.03,0.137,0.847,0,0,0,0,0,0,4,3,3,4,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.1","22.9","2017-18"
"946","28Q167","Metropolitan Expeditionary Learning School",841,0.54,0.522,0.171,0.166,0.189,0.721,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","94.2","17.4","2017-18"
"947","28Q174","P.S. 174 William Sidney Mount",673,0.355,0.507,0.031,0.322,0.101,0.383,1,1,1,1,1,1,2,2,1,2,2,0,0,0,3,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","94.9","15.7","2017-18"
"948","28Q175","P.S. 175 The Lynn Gross Discovery School",808,0.467,0.527,0.01,0.649,0.144,0.604,0,0,0,0,0,0,4,3,3,4,4,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.7","19.9","2017-18"
"949","28Q182","P.S. 182 Samantha Smith",760,0.817,0.491,0.13,0.011,0.17,0.967,0,0,0,0,0,0,4,4,3,3,3,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.5","22.6","2017-18"
"950","28Q190","J.H.S. 190 Russell Sage",1055,0.426,0.529,0.066,0.283,0.128,0.441,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","93.6","21.4","2017-18"
"951","28Q196","P.S. 196 Grand Central Parkway",993,0.201,0.478,0.023,0.421,0.119,0.251,0,0,0,0,0,0,4,5,4,4,4,0,0,0,7,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","95.9","7.5","2017-18"
"952","28Q206","P.S. 206 The Horace Harding School",610,0.68,0.51,0.162,0.302,0.13,0.789,0,0,0,0,0,0,3,3,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.9","19.7","2017-18"
"953","28Q217","J.H.S. 217 Robert A. Van Wyck",1630,0.739,0.536,0.164,0.04,0.16,0.713,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,10,0,0,0,1,0,1,0,0,"Middle","SC","Queens","93.4","20.7","2017-18"
"954","28Q220","P.S. 220 Edward Mandel",706,0.643,0.494,0.075,0.364,0.112,0.749,1,1,1,1,1,1,2,2,2,2,2,0,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","94.4","16.6","2017-18"
"955","28Q284","York Early College Academy",646,0.518,0.44,0.506,0.015,0.107,0.745,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","94.8","13.1","2017-18"
"956","28Q287","The Emerson School",365,0.766,0.512,0.507,0.022,0.263,0.866,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.8","33.1","2017-18"
"957","28Q303","The Academy for Excellence through the Arts",207,0.231,0.522,0.053,0.357,0.135,0.246,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens","96.2","6.7","2017-18"
"958","28Q310","Queens Collegiate: A College Board School",671,0.686,0.514,0.466,0.016,0.167,0.879,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","90.3","29.7","2017-18"
"959","28Q312","Jamaica Children's School",153,0.813,0.529,0.693,0.033,0.34,0.935,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.8","20.0","2017-18"
"960","28Q332","Redwood Middle School",309,0.602,0.57,0.67,0.023,0.249,0.696,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.2","27.3","2017-18"
"961","28Q349","The Queens School for Leadership and Excellence",318,0.789,0.547,0.201,0.028,0.132,0.887,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.5","30.3","2017-18"
"962","28Q354","The Jermaine L. Green STEM Institute of Queens",616,0.703,0.537,0.86,0.006,0.19,0.787,0,0,0,0,0,0,2,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.5","28.1","2017-18"
"963","28Q358","M.S. 358",381,0.768,0.525,0.294,0.026,0.194,0.892,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens","93.9","19.0","2017-18"
"964","28Q680","Queens Gateway to Health Sciences Secondary School",690,0.555,0.452,0.271,0.042,0.119,0.632,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","96.1","7.9","2017-18"
"965","28Q896","Young Women's Leadership School, Queens",563,0.612,0,0.439,0.023,0.153,0.792,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens","94.6","14.9","2017-18"
"966","29Q015","P.S. 015 Jackie Robinson",433,0.635,0.453,0.905,0.007,0.164,0.753,0,0,0,0,0,0,3,3,2,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.2","29.9","2017-18"
"967","29Q033","P.S. 033 Edward M. Funk",974,0.611,0.536,0.145,0.036,0.137,0.821,0,0,0,0,0,0,5,5,4,4,4,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.0","17.5","2017-18"
"968","29Q034","P.S. 034 John Harvard",580,0.664,0.512,0.7,0.014,0.167,0.909,0,0,0,0,0,0,2,3,3,3,3,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.6","27.6","2017-18"
"969","29Q035","P.S. 035 Nathaniel Woodhull",706,0.748,0.493,0.35,0.023,0.144,0.902,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.3","21.8","2017-18"
"970","29Q036","P.S. 036 Saint Albans School",449,0.735,0.521,0.815,0.009,0.218,0.724,0,0,0,0,0,0,2,2,2,2,1,0,0,0,2,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.7","26.8","2017-18"
"971","29Q037","Cynthia Jenkins School",445,0.732,0.521,0.865,0.002,0.216,0.8,0,0,0,0,0,0,1,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.6","32.0","2017-18"
"972","29Q038","P.S. 038 Rosedale",270,0.54,0.522,0.856,0.022,0.174,0.796,0,0,0,0,0,0,1,1,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.8","24.3","2017-18"
"973","29Q052","P.S. 052 Queens",462,0.767,0.526,0.781,0.022,0.221,0.747,0,0,0,0,0,0,2,1,1,1,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","89.9","41.6","2017-18"
"974","29Q059","I.S. 059 Springfield Gardens",586,0.621,0.505,0.865,0.014,0.198,0.758,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens","92.6","22.5","2017-18"
"975","29Q095","P.S. 095 Eastwood",1490,0.779,0.495,0.094,0.016,0.117,0.754,0,0,0,0,0,0,7,8,8,7,7,0,0,0,8,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.1","35.8","2017-18"
"976","29Q109","Jean Nuzzi Intermediate School",1108,0.587,0.513,0.395,0.038,0.144,0.672,0,0,0,0,0,0,0,0,0,0,0,12,10,9,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens","93.5","19.5","2017-18"
"977","29Q116","P.S./I.S. 116 William C. Hughley",792,0.816,0.491,0.54,0.016,0.246,0.795,0,0,0,0,0,0,2,2,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","90.8","38.4","2017-18"
"978","29Q118","P.S. 118 Lorraine Hansberry",448,0.74,0.518,0.79,0.022,0.219,0.748,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.5","27.6","2017-18"
"979","29Q131","P.S. 131 Abigail Adams",812,0.713,0.488,0.055,0.046,0.103,0.919,0,0,0,0,0,0,3,3,3,4,4,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","94.0","18.9","2017-18"
"980","29Q132","P.S. 132 Ralph Bunche",391,0.658,0.532,0.88,0.008,0.225,0.841,0,0,0,0,0,0,1,2,1,1,1,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","92.3","29.0","2017-18"
"981","29Q134","P.S. 134 Hollis",382,0.711,0.534,0.772,0.005,0.199,0.859,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.0","30.5","2017-18"
"982","29Q135","The Bellaire School",989,0.612,0.52,0.277,0.042,0.169,0.593,0,0,0,0,0,0,4,4,4,4,5,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","93.1","21.5","2017-18"
"983","29Q136","P.S. 136 Roy Wilkins",618,0.682,0.505,0.851,0.016,0.154,0.801,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","91.1","32.0","2017-18"
"984","29Q138","P.S./M.S. 138 Sunrise",763,0.633,0.531,0.806,0.031,0.185,0.801,0,0,0,0,0,0,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","91.7","26.0","2017-18"
"985","29Q147","P.S./M.S. 147 Ronald McNair",593,0.579,0.514,0.89,0.01,0.191,0.745,0,0,0,0,0,0,2,2,1,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,"K to 8","SC","Queens","92.8","23.6","2017-18"
"986","29Q156","P.S. 156 Laurelton",260,0.648,0.515,0.908,0.008,0.127,0.75,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens","89.5","39.1","2017-18"
"987","29Q176","P.S. 176 Cambria Heights",716,0.437,0.479,0.704,0.006,0.099,0.767,1,1,1,2,2,1,2,1,1,1,1,0,0,0,3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens","94.3","16.6","2017-18"
